pr	O
80	O
o2	O
poor	O
appetite	O
mod1	O


dyspnea	B
semiconscious	O
several	O
disoriented	O
spo260	O
pr	O
90	O
o2	O
vomit	O
blood	O
sever1	O


dyspnea	B
conscious	O
oriented	O
afebrile	O
no	O
cough	O
spo296	O
o2	O
pr	O
90	O
mod1	O


dyspnea	B
conscious	O
oriented	O
spo276	O
o2	O
sever1	O


fever	B
dyspnea	B
76	O
years	O
male	O
conscious	O
oriented	O
soft	O
abdominal	O
good	O
urine	O
output	O
spo255	O
o2	O
pr120	O
several	O
ill	O
sever1	O


dyspnea	B
conscious	O
oriented	O
o2	O
spo281	O
pr	O
100	O
tachypnea	O
several	O
covid	O
CT	O
positive	O
GGO	O
sever1	O


dyspnea	B
45	O
yearsmale	O
unstable	O
spo260	O
pr120	O
CT	O
positive	O
sever1	O


cough	B
look	O
ill	O
several	O
dry	O
afebrile	O
no	O
headache	O
spo281	O
o2	O
vertigo	O
during	O
standing	O
sever1	O


dyspnea	B
conscious	O
spo274	O
o2	O
sever1	O


cough	B
dyspnea	B
conscious	O
oriented	O
afebrile	O
several	O
tachypnea	O
myalgia	O
spo267	O
o2	O
pr	O
73	O
sever1	O


cough	B
fever	B
dyspnea	B
45	O
yearsfemale	O
conscious	O
oriented	O
spo281	O
pr122	O
dry	O
CT	O
positive	O
covid	O
sever1	O


cough	B
dyspnea	B
several	O
tachypnea	O
febrile	O
spo283	O
o2	O
sever1	O


cough	B
dyspnea	B
72	O
yearsmale	O
conscious	O
oriented	O
decrease	O
appetite	O
myalgia	O
spo290	O
o2	O
pr88	O
dry	O
afebrile	O
sever1	O


cough	B
dyspnea	B
spo267	O
pr	O
70	O
o2	O
conscious	O
afebrile	O
sever1	O


cough	B
dyspnea	B
spo284	O
pr	O
88	O
conscious	O
oriented	O
tachypnea	O
sever1	O


dyspnea	B
spo295	O
o2	O
pr	O
80	O
conscious	O
oriented	O
afebrile	O
no	O
cough	O
sever1	O


dyspnea	B
conscious	O
oriented	O
several	O
o2	O
spo260	O
pr	O
90	O
sever1	O


cough	B
fever	B
dyspnea	B
74	O
yearsmale	O
conscious	O
oriented	O
spo250	O
CT	O
positive	O
covid	O
sever1	O


cough	B
dyspnea	B
conscious	O
disoriented	O
several	O
o2	O
spo268	O
pr65	O
discomfortable	O
sever1	O


cough	B
dyspnea	B
semiconscious	O
disoriented	O
several	O
o2	O
spo294	O
pr85	O
sever1	O


spo284	O
o2	O
several	O
covid	O
sever1	O


Nausea	B
unconscious	O
vomit	O
nausea	O
spo273	O
o2	O
sever1	O


dyspnea	B
80	O
yearsfemale	O
DLOC	O
spo284	O
o2	O
pr104	O
CT	O
positive	O
bilateral	O
GGO	O
covid	O
DDimer	O
44376	O
LDH1780	O
SGluC	O
98	O
WBC	O
10	O
PCV	O
48	O
sever1	O


cough	B
dyspnea	B
conscious	O
spo293	O
pr80	O
BP	O
14085	O
CRP	O
positive	O
BGlucoseR	O
134	O
SUrea	O
33	O
screatinine	O
051	O
WBC	O
112	O
NEU	O
102	O
LYM	O
330	O
MONO	O
592	O
EOS	O
003	O
BASO	O
098	O
RBC	O
546	O
HGB	O
142	O
HCT	O
447	O
MCV	O
818	O
MCH	O
260	O
MCHC	O
318	O
RDW	O
201	O
PLT	O
MPV	O
148	O
DDimer	O
1390	O
sever1	O


cough	B
dyspnea	B
semiconscious	O
disoriented	O
tachypnea	O
spo293	O
pr	O
86	O
SGluC	O
145	O
SUrea	O
46	O
WBC	O
108	O
NEU	O
983	O
LYM	O
585	O
MONO	O
274	O
EOS	O
000	O
BASO	O
122	O
RBC	O
567	O
HGB	O
142	O
HCT	O
469	O
MCV	O
827	O
MCH	O
251	O
MCHC	O
304	O
RDW	O
185	O
PLT	O
131	O
MPV	O
136	O
sever1	O


dyspnea	B
semiconscious	O
disoriented	O
o2	O
spo287	O
pr	O
90	O
DDimer	O
1900	O
sever1	O


CRP	O
negative	O
AST47	O
BlUrea	O
45	O
screatinine	O
07	O
conscious	O
disoriented	O
spo296	O
WBC	O
127	O
NEU	O
115	O
LYM	O
629	O
MONO	O
329	O
EOS	O
012	O
BASO	O
236	O
RBC	O
577	O
HGB	O
147	O
HCT	O
466	O
MCV	O
809	O
MCH	O
255	O
MCHC	O
316	O
RDW	O
193	O
PLT	O
134	O
MPV	O
119	O
TotalBilirubin	O
16	O
SBilirubindirect	O
05	O
SBilirubinindirect	O
11	O
ALK	O
82	O
ALTG	O
36	O
ASTG	O
48	O
sever1	O


dyspnea	B
conscious	O
disoriented	O
tachypnea	O
spo294	O
CRP	O
negative	O
sUrea	O
43	O
TotalBilirubin	O
101	O
WBC	O
175	O
NEU	O
159	O
LYM	O
125	O
MONO	O
244	O
EOS	O
005	O
BASO	O
070	O
RBC	O
539	O
HGB	O
138	O
HCT	O
441	O
MCV	O
818	O
MCH	O
255	O
MCHC	O
312	O
RDW	O
191	O
PLT	O
992	O
MPV	O
137	O
sever1	O


dyspnea	B
conscious	O
oriented	O
good	O
urine	O
output	O
afebrile	O
bed	O
sore	O
spo298	O
pr77	O
BP	O
15676	O
TotalBilirubin	O
16	O
SBilirubindirect	O
05	O
SBilirubinindirect	O
11	O
ALK73	O
ALTG24	O
ASTG22	O
DDimer3700	O
sever1	O


SGluC	O
175	O
conscious	O
afebrile	O
pass	O
urine	O
and	O
motion	O
spo294	O
pr78	O
mod1	O


DDimer3900	O
conscious	O
agitated	O
tachypnea	O
afebrile	O
no	O
cough	O
spo287	O
sever1	O


conscious	O
drowsy	O
tachypnea	O
afebrile	O
no	O
cough	O
spo298	O
o2	O
SGluC	O
200	O
SUrea	O
39	O
WBC	O
972	O
NEU	O
892	O
LYM	O
530	O
MONO	O
213	O
EOS	O
006	O
BASO	O
058	O
RBC	O
490	O
HGB	O
124	O
HCT	O
374	O
MCV	O
763	O
MCH	O
253	O
MCHC	O
331	O
RDW	O
188	O
PLT	O
527	O
MPV	O
165	O
PT199	O
PTT354	O
CONTROL140	O
INR	O
18	O
sever1	O


semiconscious	O
spo299	O
o2	O
pr	O
93	O
RR40	O
afebrile	O
no	O
cough	O
DDimer	O
440	O
Troponin	O
36	O
HCT	O
354	O
PLT	O
59	O
WBC855	O
sever1	O


dyspnea	B
conscious	O
oriented	O
spo294	O
o2	O
pr	O
92	O
SGluC	O
203	O
SUrea	O
38	O
WBC	O
716	O
NEU	O
664	O
LYM	O
389	O
MONO	O
087	O
EOS	O
028	O
BASO	O
016	O
RBC	O
486	O
HGB	O
122	O
HCT	O
367	O
MCV	O
754	O
MCH	O
250	O
MCHC	O
331	O
RDW	O
201	O
PLT	O
549	O
sever1	O


95	O
yearsmale	O
conscious	O
afebrile	O
spo298	O
o2	O
CT	O
positive	O
sever1	O


cough	B
dyspnea	B
conscious	O
oriented	O
wet	O
afebrile	O
spo291	O
o2	O
pr88	O
exertional	O
decrease	O
mod1	O


cough	B
conscious	O
oriented	O
afebrile	O
no	O
dyspnea	O
spo288	O
o2	O
mod1	O


dyspnea	B
conscious	O
oriented	O
several	O
spo255	O
o2	O
pr	O
86	O
tachycardia	O
hypoxia	O
sever1	O


dyspnea	B
spo287	O
pr122	O
tired	O
o2	O
sever1	O


dyspnea	B
tachypnea	O
hypoxia	O
spo298	O
o2	O
sever1	O


o2	O
hypoxia	O
tachypnea	O
spo287	O
sever1	O


cough	B
dyspnea	B
40	O
years	O
female	O
conscious	O
afebrile	O
spo298	O
o2	O
CT	O
positive	O
several	O
sever1	O


cough	B
dyspnea	B
conscious	O
oriented	O
several	O
afebrile	O
tachypnea	O
spo275	O
o2	O
pr	O
64	O
decrease	O
appetite	O
CT	O
positive	O
moderate	O
covid	O
DKA	O
sever1	O


dyspnea	B
conscious	O
oriented	O
afebrile	O
spo285	O
o2	O
RBS	O
270	O
sever1	O


conscious	O
oriented	O
afebrile	O
decrease	O
appetite	O
spo299	O
o2	O
pr	O
76	O
mod1	O


dyspnea	B
conscious	O
oriented	O
tachypnea	O
spo289	O
pr	O
75	O
good	O
urine	O
output	O
sever1	O


dyspnea	B
conscious	O
oriented	O
tachypnea	O
spo291	O
afebrile	O
good	O
urine	O
output	O
sever1	O


dyspnea	B
conscious	O
oriented	O
no	O
tachypnea	O
good	O
urine	O
output	O
afebrile	O
spo293	O
o2	O
pr	O
88	O
SGluC	O
330	O
SUrea	O
38	O
chc	O
297	O
Ph	O
7528	O
ctO2c	O
140	O
pco2	O
333	O
po2	O
597	O
ctHb	O
111	O
Hctc	O
341	O
so2	O
913	O
FO2Hb	O
898	O
fcoHb	O
09	O
FHHb	O
86	O
FMetHb07	O
Cks	O


dyspnea	B
conscious	O
tachypnea	O
spo265	O
o2	O
sever1	O


dyspnea	B
spo292	O
o2	O
pr	O
123	O
several	O
sever1	O


dyspnea	B
conscious	O
oriented	O
tachypnea	O
spo293	O
o2	O
BGlucoseR	O
132	O
SUrea	O
354	O
screatinine	O
226	O
Respiratory	O
failure	O
due	O
to	O
covid	O
virus	O
Cks	O


cough	B
fever	B
dyspnea	B
55	O
years	O
male	O
spo284	O
CT	O
positive	O
o2	O
conscious	O
oriented	O
soft	O
abdominal	O
sever1	O


dyspnea	B
conscious	O
tachypnea	O
spo270	O
o2	O
pr	O
90	O
several	O
covid	O
RBS	O
248	O
sever1	O


fever	B
fatigue	B
dyspnea	B
60	O
years	O
male	O
spo294	O
o2	O
CT	O
positive	O
hypoxia	O
BP15060	O
RBS	O
375	O
conscious	O
sever1	O


dyspnea	B
conscious	O
disoriented	O
spo292	O
o2	O
decrease	O
RR	O
19	O
sever1	O


dyspnea	B
conscious	O
disoriented	O
spo283	O
o2	O
PR	O
68	O
sever1	O


dyspnea	B
conscious	O
oriented	O
mild	O
afebrile	O
spo291	O
o2	O
PR	O
97	O
RBS	O
305	O
mod1	O


dyspnea	B
conscious	O
oriented	O
mild	O
afebrile	O
spo291	O
o2	O
mod1	O


dyspnea	B
conscious	O
oriented	O
constipate	O
mild	O
no	O
tachypnea	O
cough	O
good	O
urine	O
output	O
spo291	O
pr	O
56	O
mod1	O


cough	B
chest	B
pain	E
dyspnea	B
conscious	O
oriented	O
pass	O
motion	O
good	O
urine	O
output	O
vital	O
spo287	O
PR	O
75	O
o2	O
BP	O
146	O
79	O
sever1	O


dyspnea	B
conscious	O
oriented	O
mild	O
spo292	O
PR	O
91	O
o2	O
mod1	O


cough	B
chest	B
pain	E
dyspnea	B
conscious	O
oriented	O
no	O
fever	O
mild	O
good	O
urine	O
output	O
pass	O
motion	O
Vital	O
spo291	O
o2	O
pr	O
72	O
sever1	O


dyspnea	B
conscious	O
oriented	O
no	O
fever	O
cough	O
spo291	O
o2	O
pr	O
53	O
RR	O
20	O
mod1	O


dyspnea	B
conscious	O
oriented	O
no	O
fever	O
cough	O
good	O
urine	O
output	O
spo296	O
o2	O
Respiratory	O
failure	O
due	O
to	O
covid	O
virus	O
sever1	O


cough	B
fever	B
dyspnea	B
74	O
years	O
female	O
CT	O
positive	O
conscious	O
oriented	O
sever1	O


fever	B
dyspnea	B
tachypnea	O
spo244	O
o2	O
sever1	O


dyspnea	B
conscious	O
oriented	O
afebrile	O
spo275	O
o2	O
sever1	O


dyspnea	B
conscious	O
oriented	O
spo271	O
pr	O
81	O
sever1	O


dyspnea	B
conscious	O
agitated	O
tachypnea	O
afebrile	O
no	O
cough	O
spo288	O
o2	O
SGluC	O
450	O
SUrea	O
140	O
screatinine	O
32	O
WBC	O
1941	O
NEU	O
1238	O
LYM	O
695	O
MONO	O
000	O
EOS	O
008	O
BASO	O
NEUper	O
638	O
LYMper	O
358	O
MONper	O
00	O
Eosper	O
04	O
BASper	O
RBC	O
537	O
HGB	O
127	O
HCT	O
391	O
MCV	O
728	O
MCH	O
236	O
MCHC	O
325	O
RDWSD	O
337	O
RDWCV	O
158	O
PLT	O
PCT	O
004	O
115	O
354	O
sever1	O


dyspnea	B
conscious	O
agitated	O
tachypnea	O
afebrile	O
no	O
cough	O
spo244	O
o2	O
sever1	O


dyspnea	B
11	O
years	O
weight33	O
female	O
CT	O
positive	O
covid19	O
disoriented	O
semiconscious	O
spo279	O
PCR	O
WBC	O
44000	O
DKA	O
RBS	O
243	O
sever1	O


dyspnea	B
semiconscious	O
vomit	O
afebrile	O
good	O
urine	O
output	O
spo296	O
pr	O
138	O
sever1	O


fever	B
dyspnea	B
40	O
years	O
female	O
CT	O
positive	O
spo290	O
pr	O
71	O
conscious	O
several	O
decrease	O
appetite	O
sever1	O


no	O
exertion	O
hypoxia	O
sever1	O


cough	B
fever	B
dyspnea	B
50	O
years	O
male	O
spo276	O
conscious	O
productive	O
sever1	O


cough	B
dyspnea	B
spo281	O
o2	O
productive	O
sever1	O


conscious	O
oriented	O
afebrile	O
spo280	O
no	O
dyspnea	O
pr	O
87	O
mod1	O


conscious	O
oriented	O
afebrile	O
no	O
cough	O
spo277	O
mod1	O


cough	B
conscious	O
oriented	O
dry	O
afebrile	O
spo287	O
mod1	O


fatigue	B
conscious	O
oriented	O
afebrile	O
spo281	O
pr	O
71	O
no	O
dyspnea	O
mod1	O


cough	B
dyspnea	B
conscious	O
oriented	O
afebrile	O
good	O
urine	O
output	O
pass	O
motion	O
spo281	O
o2	O
pr	O
95	O
sever1	O


conscious	O
oriented	O
tachypnea	O
afebrile	O
good	O
urine	O
output	O
spo275	O
o2	O
pr	O
101	O
RR45	O
sever1	O


conscious	O
oriented	O
spo279	O
pr	O
124	O
sever1	O


dyspnea	B
conscious	O
oriented	O
spo279	O
pr	O
79	O
afebrile	O
good	O
urine	O
output	O
sever1	O


cough	B
fever	B
dyspnea	B
29	O
years	O
male	O
spo241	O
conscious	O
Sferritin	O
6776	O
Troponin	O
0080	O
BlUrea38	O
screatinine08	O
TotalBilirubin	O
06	O
ALK	O
65	O
ALTG	O
48	O
ASTG	O
43	O
LDH	O
660	O
sever1	O


dyspnea	B
conscious	O
oriented	O
tachypnea	O
spo292	O
o2	O
CT	O
60	O
SEVERAL	O
COVID	O
sever1	O


dyspnea	B
conscious	O
oriented	O
afebrile	O
spo280	O
pr90	O
good	O
urine	O
output	O
sever1	O


chest	B
pain	E
dyspnea	B
CRP	O
10908	O
LDH	O
1720	O
TotalBilirubin	O
11	O
ALK	O
47	O
ALTG	O
42	O
ASTG	O
30	O
SBilirubinindirect	O
04	O
SBilirubindirect	O
07	O
conscious	O
oriented	O
tachypnea	O
mild	O
spo287	O
pr	O
95	O
sever1lich	O
007	O
LICper	O
03	O
RBC	O
490	O
HGB	O
138	O
HCT	O
430	O
MCV	O
877	O
MCH	O
281	O
MCHC	O
321	O
RDWCV	O
133	O
RDWSD	O
413	O
PLT	O
200	O
MPV	O
104	O
PDW	O
121	O
PCT	O
0207	O
PLCC	O
294	O
PLCR	O
59	O
sever1	O


cough	B
dyspnea	B
conscious	O
mild	O
oriented	O
tachypnea	O
afebrile	O
spo276	O
pr	O
92	O
o2	O
DDimer	O
6420	O
TotalBilirubin	O
15	O
ALK	O
85	O
ALTG	O
28	O
ASTG	O
31	O
SBilirubinindirect	O
11	O
SBilirubindirect	O
04	O
sever1	O


dyspnea	B
conscious	O
oriented	O
tachypnea	O
spo280	O
pr	O
96	O
o2	O
Respiratory	O
failure	O
due	O
to	O
covid	O
virus	O
sever1	O


cough	B
fever	B
dyspnea	B
40	O
years	O
male	O
spo266	O
conscious	O
CT	O
positive	O
hypoxia	O
o2	O
sever1	O


cough	B
fever	B
dyspnea	B
conscious	O
mild	O
spo295	O
o2	O
sever1	O


dyspnea	B
conscious	O
oriented	O
several	O
spo285	O
o2	O
pr	O
100	O
temp	O
375	O
sever1	O


cough	B
dyspnea	B
conscious	O
oriented	O
several	O
spo280	O
o2	O
sever1	O


dyspnea	B
conscious	O
oriented	O
several	O
soft	O
abdominal	O
febrile	O
spo290	O
o2	O
pr	O
90	O
good	O
appetite	O
sever1	O


dyspnea	B
conscious	O
oriented	O
several	O
pr	O
70	O
spo280	O
o2	O
sever1	O


dyspnea	B
conscious	O
oriented	O
agitated	O
tachypnea	O
good	O
urine	O
output	O
spo263	O
pr97	O
RR46	O
unstable	O
sever1	O


dyspnea	B
conscious	O
oriented	O
agitated	O
spo268	O
o2	O
several	O
lethargy	O
Respiratory	O
failure	O
due	O
to	O
covid	O
virus	O
sever1	O


cough	B
fever	B
dyspnea	B
50	O
years	O
male	O
spo290	O
conscious	O
CT	O
positive	O
sever1	O


conscious	O
oriented	O
no	O
dyspnea	O
cough	O
afebrile	O
spo296	O
pr	O
70	O
o2	O
mod1	O


cough	B
dyspnea	B
conscious	O
oriented	O
afebrile	O
poor	O
appetite	O
spo287	O
pr	O
90	O
sever1	O


cough	B
Headache	B
dyspnea	B
conscious	O
oriented	O
headache	O
spo288	O
o2	O
pr	O
90	O
sever1	O


dyspnea	B
CRP	O
positive	O
SGluC	O
221	O
SUrea47	O
WBC	O
173	O
NEU	O
151	O
LYM	O
153	O
MONO	O
361	O
EOS	O
000	O
BASO	O
285	O
RBC	O
473	O
HGB	O
126	O
HCT	O
390	O
MCV	O
824	O
MCH	O
267	O
MCHC	O
324	O
RDW	O
183	O
PLT	O
163	O
MPV	O
963	O
conscious	O
oriented	O
afebrile	O
CT	O
60	O
lung	O
involved	O
spo296	O
o2	O
soft	O
abdominal	O
several	O
to	O
critical	O
covid19	O
sever1	O


dyspnea	B
conscious	O
oriented	O
o2	O
afebrile	O
good	O
urine	O
output	O
spo293	O
pr	O
80	O
sever1	O


dyspnea	B
conscious	O
oriented	O
tachypnea	O
cough	B
chest	B
pain	E
spo283	O
o2	O
SGlucRandom	O
356	O
sever1	O


dyspnea	B
conscious	O
oriented	O
tachypnea	O
afebrile	O
spo296	O
o2	O
pr	O
91	O
sever1	O


dyspnea	B
spo291	O
o2	O
RR38	O
pr	O
119	O
conscious	O
oriented	O
tachypnea	O
no	O
cough	O
fever	O
Respiratory	O
failure	O
due	O
to	O
covid	O
virus	O
sever1	O


cough	B
fever	B
dyspnea	B
55	O
years	O
male	O
spo275	O
o2	O
conscious	O
oriented	O
sever1	O


cough	B
fever	B
conscious	O
disoriented	O
spo291	O
o2	O
pr	O
100	O
sever1	O


dyspnea	B
conscious	O
alert	O
drowsy	O
tachypnea	O
afebrile	O
spo283	O
o2	O
pr	O
89	O
sever1	O


dyspnea	B
conscious	O
oriented	O
decrease	O
afebrile	O
good	O
response	O
mod1	O


dyspnea	B
spo283	O
o2	O
RR	O
32	O
pr	O
90	O
conscious	O
good	O
urine	O
output	O
sever1	O


fever	B
dyspnea	B
conscious	O
oriented	O
spo290	O
o2	O
sever1	O


chest	B
pain	E
fever	B
dyspnea	B
conscious	O
oriented	O
spo285	O
o2	O
afebrile	O
RR	O
30	O
pr	O
100	O
sever1	O


dyspnea	B
conscious	O
agitated	O
no	O
alert	O
tachypnea	O
cold	O
extremities	O
spo290	O
o2	O
pr	O
109	O
decrease	O
urine	O
output	O
Pneumonia	O
due	O
to	O
covid	O
virus	O
sever1	O


dyspnea	B
70	O
years	O
male	O
spo280	O
o2	O
conscious	O
oriented	O
CT	O
positive	O
Hb148	O
PCV46	O
WBC114	O
PT	O
176	O
PTT533	O
INR	O
14	O
several	O
covid	O
sever1Respiratory	O
failure	O
due	O
to	O
virusHT	O


dyspnea	B
conscious	O
oriented	O
soft	O
abdominal	O
spo293	O
pr83	O
Hp	O
139	O
pcv165	O
WBC	O
145	O
plt133	O
SUrea	O
56	O
STBili12	O
LDH	O
950	O
Sferritin1911	O
CRP	O
730	O
PT171	O
INR160	O
CONTROL130	O
PTT340	O
DDimer520	O
Tropontn009	O
sever1Respiratory	O
failure	O
due	O
to	O
covid	O
virusHTN	O


dyspnea	B
77	O
years	O
male	O
spo276	O
conscious	O
oriented	O
afebrile	O
several	O
CT	O
positive	O
sever1Respiratory	O
failure	O
due	O
to	O
covid	O
virusHT	O


unconscious	O
tachypnea	O
spo288	O
test	O
for	O
Troponin	O
233	O
sever1	O
Respiratory	O
failure	O
due	O
to	O
covid	O
virusHT	O


cough	B
fever	B
fatigue	B
dyspnea	B
60	O
years	O
male	O
spo280	O
pr103	O
conscious	O
oriented	O
mild	O
decrease	O
appetite	O
good	O
urine	O
output	O
shivering	O
CT	O
positive	O
SGluC	O
127	O
sUrea37	O
RBS296	O
sever1	O
Respiratory	O
failure	O
due	O
to	O
covid	O
virus	O
HTN	O
DM	O


dyspnea	B
spo288	O
pr70	O
conscious	O
oriented	O
afebrile	O
no	O
cough	O
anoxia	O
RBS	O
161	O
sever1	O
Respiratory	O
failure	O
due	O
to	O
covid	O
virusHTN	O
DM	O


dyspnea	B
spo296	O
o2	O
pr82	O
conscious	O
oriented	O
mild	O
no	O
tachypnea	O
afebrile	O
good	O
urine	O
output	O
mod1Respiratory	O
failure	O
due	O
to	O
covid	O
virusHTN	O
DM	O


cough	B
dyspnea	B
spo291	O
o2	O
pr87	O
conscious	O
oriented	O
afebrile	O
good	O
urine	O
output	O
sputum	O
with	O
blood	O
RBS	O
234	O
sever1	O
Respiratory	O
failure	O
due	O
to	O
covid	O
virus	O


cough	B
dyspnea	B
spo291	O
o2	O
pr96	O
BP	O
16660	O
conscious	O
oriented	O
afebrile	O
good	O
urine	O
output	O
sputum	O
with	O
blood	O
RBS	O
234	O
chc302	O
Ph	O
7520	O
ctO2c	O
172	O
pco2	O
411	O
po2587	O
ctHb	O
136	O
Hctc	O
419	O
so2	O
911	O
FO2Hb	O
896	O
fcoHb	O
05	O
FHHb	O
87	O
FMetHb12	O
Cks	O


dyspnea	B
55	O
years	O
male	O
spo250	O
BP18090	O
conscious	O
oriented	O
several	O
CT	O
positive	O
sever1	O


cough	B
conscious	O
oriented	O
several	O
tachypnea	O
RR40	O
spo294	O
o2	O
afebrile	O
sever1	O


dyspnea	B
conscious	O
oriented	O
spo294	O
o2	O
pr	O
97	O
Respiratory	O
failure	O
due	O
to	O
covid	O
virus	O
sever1	O


cough	B
fever	B
fatigue	B
dyspnea	B
50	O
years	O
male	O
spo250	O
BP18090	O
conscious	O
oriented	O
anoxia	O
CT	O
positive	O
DDimer	O
061	O
Sferritin	O
7126	O
LDH1502	O
sever1	O


dyspnea	B
hypoxia	O
spo255	O
pr112	O
sever1	O


dyspnea	B
spo285	O
o2	O
pr	O
77	O
conscious	O
oriented	O
tachypnea	O
afebrile	O
good	O
urine	O
output	O
sever1HB120	O
pcv	O
384	O
WBC	O
195	O
PLT	O
153	O
SGluC	O
137	O
sUrea64	O


dyspnea	B
spo288	O
o2	O
semiconscious	O
tachypnea	O
afebrile	O
sever1	O


cough	B
chest	B
pain	E
fever	B
dyspnea	B
72	O
years	O
male	O
spo286	O
PR80	O
conscious	O
oriented	O
good	O
urine	O
output	O
CT	O
positive	O
BGlucoseR	O
140	O
SUrea	O
17	O
WBC	O
924	O
NEU	O
099	O
LYM	O
809	O
MONO	O
001	O
EOS	O
015	O
BASO	O
000	O
NEUper	O
107	O
LYMper	O
876	O
MONper	O
01	O
Eosper	O
16	O
BASper	O
00	O
RBC	O
526	O
HGB	O
141	O
HCT	O
399	O
MCV	O
758	O
MCH	O
268	O
MCHC	O
353	O
RDWCV	O
305	O
139	O
PLT	O
208	O
MPV	O
67	O
RDWSD	O
164	O
348	O
PCT014	O
PLCR2035	O
PLCC	O
42	O
sever1	O


cough	B
dyspnea	B
spo299	O
o2	O
PR82	O
conscious	O
oriented	O
good	O
urine	O
output	O
afebrile	O
WBC	O
151	O
NEU	O
127	O
LYM	O
182	O
MONO	O
532	O
EOS	O
014	O
BASO	O
080	O
RBC	O
567	O
HGB	O
135	O
HCT	O
432	O
MCV	O
761	O
MCH	O
238	O
MCHC	O
313	O
RDW	O
208	O
PLT	O
191	O
MPV	O
107	O
sever1	O


cough	B
Headache	B
dyspnea	B
spo255	O
PR81	O
conscious	O
oriented	O
headache	O
good	O
urine	O
output	O
afebrile	O
sever1	O


cough	B
dyspnea	B
spo282	O
o2	O
PR70	O
conscious	O
oriented	O
constipation	O
dry	O
good	O
urine	O
output	O
afebrile	O
sever1	O


BGlucoseR	O
310	O
SUrea	O
55	O
spo294	O
o2	O
conscious	O
oriented	O
several	O
covid	O
CTPOSITIVE	O
PCR	O
positive	O
tachypnea	O
sever1	O


chest	B
pain	E
dyspnea	B
spo292	O
o2	O
PR81	O
conscious	O
oriented	O
good	O
urine	O
output	O
afebrile	O
sever1	O


Headache	B
Sferritin	O
6058	O
spo280	O
o2	O
pr80	O
conscious	O
oriented	O
headache	O
DDimer3200	O
LDH810	O
sever1	O


dyspnea	B
60	O
years	O
male	O
spo290	O
BP	O
12070	O
conscious	O
oriented	O
CT	O
positive	O
IgG	O
vomit	O
anuria	O
chc	O
1234	O
Ph	O
6909	O
ctO2c	O
163	O
pco2	O
75	O
po2	O
131	O
ctHb	O
121	O
Hctc	O
374	O
so2	O
951	O
FO2Hb	O
947	O
fcoHb	O
06	O
FHHb	O
49	O
FMetHb10	O
Cks	O


dyspnea	B
spo285	O
BP	O
11050	O
pr	O
126	O
conscious	O
disoriented	O
several	O
tachypnea	O
anuria	O
PH	O
6998	O
PCO2	O
114	O
PO2	O
316	O
ctHb	O
119	O
SO2	O
982	O
FO2HB	O
973	O
FCOHB	O
05	O
FHHB	O
18	O
FMETHB	O
14	O
Cca2p	O
020	O
cclm	O
113	O
cNas	O


cough	B
fever	B
fatigue	B
dyspnea	B
67	O
years	O
male	O
spo265	O
BP	O
12070	O
conscious	O
oriented	O
CT	O
positive	O
WBC	O
1076	O
NEU	O
318	O
LYM	O
737	O
MONO	O
000	O
EOS	O
020	O
BASO	O
NEUper	O
296	O
LYMper	O
685	O
MONper	O
00	O
Eosper	O
19	O
BASper	O
RBC	O
530	O
HGB	O
134	O
HCT	O
402	O
MCV	O
759	O
MCH	O
253	O
MCHC	O
333	O
RDWCV	O
232	O
116	O
PLT	O
447	O
MPV	O
029	O
RDWSD	O
65	O
156	O
PCT343	O
PLCR1873	O
PLCC	O
84	O
sever1	O


fatigue	B
conscious	O
oriented	O
no	O
dyspnea	O
cough	O
anoxia	O
afebrile	O
spo278	O
pr103	O
good	O
urine	O
output	O
Appearance	O
turbid	O
Color	O
deep	O
yellow	O
Reaction	O
acidic	O
Albumin	O
nil	O
Bile	O
pigment	O
Absent	O
Bilirubin	O
SPGravity	O
1030	O
ph6	O
Urbilinogen	O
Nitrite	O
BGlucoseR	O
285	O
sever1	O


cough	B
dyspnea	B
conscious	O
oriented	O
good	O
urine	O
output	O
spo293	O
o2	O
pr	O
81	O
LDH448	O
Sferritin100000	O
DDimer	O
154	O
CRP292	O
BGlucoseR	O
593	O
SUrea	O
85	O
screatinine	O
20	O
WBC	O
141	O
NEU	O
124	O
LYM	O
100	O
MONO	O
443	O
EOS	O
001	O
BASO	O
203	O
RBC	O
545	O
HGB	O
130	O
HCT	O
MCV	O
813	O
MCH	O
239	O
MCHC	O
294	O
RDW	O
158	O
PLT	O
413	O
MPV	O
793	O
sever1	O


conscious	O
oriented	O
no	O
dyspnea	O
cough	O
afebrile	O
spo298	O
o2	O
pr83	O
RBS	O
417	O
BGlucoseR	O
158	O
SUrea	O
68	O
mod1	O


cough	B
dyspnea	B
conscious	O
oriented	O
afebrile	O
good	O
appetite	O
spo296	O
o2	O
PR77	O
sever1	O


cough	B
